,index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,month,year,sales
468,561228,1107,4,635,1,0,0,1,5,2015,5755.0713
469,645402,1019,6,820,1,0,0,0,1,2014,7192.3945
470,187053,945,5,545,1,0,0,0,1,2014,4256.962
471,545699,770,7,0,0,0,0,0,10,2014,-7.6162043
472,101633,1041,4,0,0,1,1,1,8,2013,-252.23123
473,281213,433,3,898,1,1,0,1,7,2013,9197.405
474,303302,190,2,738,1,1,0,0,11,2013,7105.895
475,358148,843,3,962,1,1,0,1,7,2015,11233.792
476,686634,937,3,689,1,1,0,1,3,2013,7870.373
477,66159,333,7,0,0,0,0,0,6,2013,-54.442913
478,668588,302,3,337,1,1,0,0,10,2014,3824.0547
479,402857,329,7,0,0,0,0,0,3,2015,-71.25823
480,354382,1034,6,290,1,0,0,0,11,2014,2671.9014
481,12107,734,6,289,1,0,0,0,1,2015,2866.851
482,469435,892,4,861,1,1,0,0,10,2013,8045.0615
483,500089,96,4,532,1,0,0,1,4,2013,4787.0205
484,290988,578,2,762,1,0,0,0,6,2015,6442.562
485,178794,593,3,1035,1,0,0,0,4,2014,7086.2104
486,624708,958,2,595,1,1,0,0,5,2014,6166.28
487,677489,944,5,1135,1,1,0,1,9,2014,7521.685
488,298677,524,5,913,1,0,0,0,11,2013,9423.283
489,703190,311,1,1049,1,0,0,1,12,2013,10530.105
490,130811,501,3,615,1,1,0,1,2,2015,5749.195
491,110239,1039,3,1233,1,1,0,1,7,2013,10960.331
492,624648,511,1,863,1,1,0,0,7,2014,8878.61
493,217090,58,4,594,1,1,0,0,7,2015,6355.5283
494,110364,963,5,717,1,0,0,1,7,2015,6103.0034
495,678970,860,4,638,1,1,0,0,1,2014,5042.987
496,418148,114,1,515,1,0,0,0,6,2015,4974.6025
497,445220,20,3,753,1,0,0,1,2,2013,6701.104
498,126944,33,4,743,1,1,0,0,6,2013,8431.114
499,349411,255,2,621,1,1,0,0,2,2013,6214.5303
500,630781,458,7,0,0,0,0,0,9,2014,-10.135604
501,463948,963,6,354,1,0,0,0,8,2013,3058.597
502,452373,167,7,0,0,0,0,0,6,2015,-7.3708644
503,324245,849,6,861,1,0,0,0,4,2015,7841.6772
504,222694,208,7,0,0,0,0,0,6,2014,-21.72647
505,48646,85,6,687,1,0,0,0,11,2013,5272.5044
506,626354,341,7,0,0,0,0,0,8,2014,-58.013374
507,651600,841,5,425,1,0,0,0,3,2015,3491.0134
508,85679,234,3,787,1,0,0,0,11,2013,6897.3228
509,183869,333,7,0,0,0,0,0,10,2014,-53.47124
510,283159,78,7,0,0,0,0,0,4,2013,-58.886433
511,634703,764,7,0,0,0,0,0,1,2014,46.697678
512,706142,5,7,0,0,0,0,0,9,2013,-19.55283
513,522728,547,6,688,1,0,0,0,4,2015,6430.4756
514,663580,705,6,686,1,0,0,0,5,2014,6373.871
515,46119,244,5,534,1,0,0,1,12,2013,5276.8247
516,250823,513,3,1681,1,0,0,0,12,2014,13455.598
517,613782,894,6,753,1,0,0,0,3,2014,6557.0654
518,200809,974,2,1806,1,1,0,0,2,2013,13625.178
519,269386,814,7,0,0,0,0,0,6,2014,-29.167053
520,288820,989,5,637,1,1,0,0,3,2015,6289.6733
521,365858,135,7,0,0,0,0,0,9,2013,-6.2970085
522,616253,425,1,590,1,1,0,0,4,2015,5741.5776
523,260287,875,6,352,1,0,0,0,8,2013,3323.5112
524,168584,914,7,0,0,0,0,0,6,2014,-19.746532
525,667415,1017,4,0,0,0,1,0,10,2013,61.46234
526,666578,880,1,0,0,0,1,0,5,2015,-53.695114
527,443663,813,1,845,1,1,0,0,3,2014,8809.476
528,103282,374,1,1097,1,1,0,0,5,2014,12056.444
529,659814,883,3,417,1,0,0,1,7,2015,3721.6216
530,204523,348,4,665,1,0,0,1,8,2013,6622.884
531,105679,529,5,777,1,1,0,0,4,2013,7325.6323
532,571093,758,6,415,1,0,0,0,8,2013,3946.2012
533,41097,698,6,1706,1,0,0,0,8,2013,12995.403
534,139328,1115,2,411,1,1,0,0,11,2013,6250.8037
535,338773,216,2,676,1,0,0,1,8,2013,4473.0254
536,196518,753,7,0,0,0,0,0,7,2014,12.528836
537,283593,736,1,641,1,1,0,1,4,2014,7814.238
538,260425,229,5,653,1,0,0,0,6,2015,6970.826
539,8772,1078,6,438,1,0,0,0,4,2015,4111.9106
540,165827,715,4,688,1,1,0,0,6,2014,7526.6084
541,711567,748,2,344,1,0,0,1,8,2014,3430.263
542,25887,202,7,0,0,0,0,0,12,2013,107.02602
543,46929,626,5,922,1,1,0,0,2,2015,10023.355
544,252401,364,2,660,1,0,0,0,6,2014,5155.3774
545,544688,791,6,831,1,0,0,0,2,2015,8464.653
546,630754,8,6,307,1,0,0,0,9,2013,2564.7239
547,355922,33,1,932,1,1,0,0,10,2014,10602.516
548,553915,54,1,560,1,0,0,0,11,2013,5344.2144
549,491425,59,2,691,1,1,0,0,6,2014,7799.7563
550,42394,681,1,431,1,0,0,1,12,2014,4443.3623
551,178531,267,5,1510,1,0,0,0,12,2013,11940.464
552,63227,39,1,1046,1,1,0,0,1,2013,9968.68
553,513313,557,2,721,1,1,0,1,7,2013,6201.878
554,522520,1058,4,678,1,1,0,1,8,2013,7224.962
555,492008,99,1,431,1,0,0,0,2,2015,4429.967
556,26376,641,4,560,1,0,0,0,2,2014,4661.891
557,141308,537,5,646,1,0,0,0,2,2015,5279.5464
558,695853,198,5,493,1,1,0,1,5,2014,4362.703
559,699596,994,6,257,1,0,0,0,6,2015,2381.1516
560,11724,1034,5,796,1,0,0,0,2,2014,6569.9316
561,475449,1068,4,293,1,1,0,0,10,2014,4260.8735
562,77094,264,3,837,1,0,0,0,8,2013,5250.178
563,596587,427,2,829,1,1,0,1,5,2013,9131.504
564,424708,663,1,803,1,1,0,0,2,2014,8278.03
565,133400,452,2,438,1,0,0,0,6,2015,4910.262
566,372317,78,4,502,1,1,0,0,1,2015,4300.8647
567,469875,487,5,640,1,0,0,0,11,2014,6157.364
568,489986,960,3,614,1,1,0,0,5,2015,6265.7417
569,76537,209,4,582,1,0,0,0,11,2013,5100.178
570,228691,506,5,794,1,0,0,0,6,2013,7347.121
571,500104,789,4,522,1,1,0,0,5,2015,4173.0107
572,351509,257,2,916,1,0,0,1,4,2013,6705.1777
573,403418,367,1,520,1,0,0,0,10,2014,5242.9414
574,141754,264,2,813,1,1,0,1,7,2014,7285.6304
575,708723,464,3,1234,1,1,0,0,4,2015,9465.716
576,606514,459,5,1228,1,1,0,0,6,2014,10283.681
577,573456,841,3,411,1,0,0,0,12,2014,3471.9897
578,412036,675,4,675,1,1,0,0,11,2013,6924.489
579,454167,150,2,824,1,1,0,0,5,2015,9129.17
580,536326,808,5,585,1,0,0,0,6,2015,6723.6743
581,195050,4,2,1092,1,0,0,0,3,2014,7204.555
582,401658,104,7,0,0,0,0,0,3,2015,26.681202
583,666654,241,1,620,1,0,0,0,7,2013,5058.1875
584,549369,17,5,823,1,0,0,0,3,2013,6680.768
585,525044,844,1,582,1,1,0,0,12,2014,6139.1323
586,92889,1112,5,700,1,0,0,0,4,2014,7115.6743
587,417990,639,2,418,1,0,0,0,6,2014,4273.9316
588,560400,968,1,1339,1,1,0,0,12,2013,15011.311
589,332572,329,6,429,1,0,0,0,11,2013,4140.931
590,380004,365,2,571,1,1,0,0,1,2014,5662.3013
591,380320,682,2,2045,1,1,0,0,10,2014,13988.086
592,485277,1084,5,810,1,1,0,0,5,2015,7523.2095
593,214984,1107,4,590,1,0,0,0,7,2015,4905.9775
594,347030,601,3,0,0,0,1,1,1,2014,34.586502
595,554331,450,5,1138,1,1,0,1,8,2013,9277.458
596,180182,808,3,589,1,1,0,1,8,2014,7578.6777
597,91585,226,5,1038,1,1,0,0,5,2013,11132.7705
598,337287,224,6,432,1,0,0,0,6,2013,4257.794
599,5922,364,2,592,1,0,0,0,12,2013,5185.4795
600,668590,483,1,787,1,1,0,0,5,2013,7619.9224
601,162038,536,6,0,0,0,1,0,11,2014,-28.947891
602,570046,346,5,857,1,1,0,0,12,2014,10248.645
603,125515,1010,3,618,1,0,0,0,6,2015,6106.3164
604,631827,927,5,774,1,1,0,0,1,2014,7375.097
605,488238,476,3,670,1,1,0,0,4,2013,6327.4614
606,595013,309,1,0,0,0,2,1,4,2015,-4.477824
607,669612,190,5,684,1,1,0,0,3,2014,6696.543
608,522340,1065,6,320,1,0,0,0,4,2015,2655.595
609,145188,429,7,0,0,0,0,0,5,2014,32.444866
610,29075,893,7,0,0,0,0,0,3,2014,-59.46117
611,620257,113,6,789,1,0,0,0,6,2013,6822.83
612,423909,184,6,486,1,0,0,0,6,2014,5267.0664
613,5513,885,4,862,1,1,0,1,10,2014,6971.9146
614,157741,331,6,597,1,0,0,0,1,2014,4906.8735
615,403411,805,5,557,1,1,0,0,3,2015,6716.2344
616,668630,379,4,432,1,0,0,0,6,2014,3279.1716
617,679924,454,5,0,0,0,1,1,10,2014,76.96733
618,127691,780,6,263,1,0,0,0,1,2013,2489.4812
619,350679,712,5,501,1,0,0,1,5,2013,5771.305
620,176758,876,7,0,0,0,0,0,7,2014,7.4050593
621,468908,675,3,0,0,0,3,1,12,2013,-50.18162
622,491932,1112,2,777,1,1,0,0,3,2015,8603.879
623,528951,645,1,1573,1,1,0,0,5,2015,14992.798
624,708502,271,5,788,1,0,0,1,5,2015,7218.2534
625,225772,664,3,537,1,0,0,0,4,2013,3954.7483
626,646442,680,1,823,1,0,0,0,8,2013,6135.148
627,65737,534,4,503,1,1,0,0,3,2013,6210.362
628,495271,3,5,965,1,0,0,0,5,2014,7783.346
629,678378,877,1,1155,1,0,0,1,12,2013,10784.703
630,540127,674,4,898,1,0,0,0,9,2014,6575.3306
631,655764,396,4,1204,1,0,0,0,9,2013,9560.204
632,668040,931,6,251,1,0,0,0,4,2013,2036.626
633,5574,578,3,909,1,1,0,0,9,2014,7970.1543
634,540911,409,5,467,1,0,0,0,7,2014,4665.072
635,234996,206,6,498,1,0,0,0,5,2013,4610.6104
636,144721,108,6,1180,1,0,0,0,12,2013,10977.78
637,454454,760,7,0,0,0,0,0,7,2015,-35.44264
638,42681,922,5,750,1,1,0,0,6,2014,7232.4917
639,685198,1080,3,920,1,1,0,0,12,2013,10545.06
640,245786,845,7,0,0,0,0,0,1,2013,88.61532
641,489190,1014,3,1417,1,1,0,0,11,2014,13766.642
642,452872,554,6,345,1,0,0,0,3,2013,2754.2415
643,438242,971,5,882,1,0,0,0,9,2014,6853.667
644,173708,736,3,550,1,1,0,0,7,2013,6069.7383
645,500897,1113,3,617,1,0,0,0,3,2013,5115.652
646,252009,345,6,313,1,0,0,0,1,2015,2834.713
647,489277,358,1,974,1,0,0,0,1,2014,7153.5327
648,217799,27,6,909,1,0,0,0,8,2013,6651.277
649,570087,210,3,266,1,0,0,0,2,2013,2210.4524
650,277343,1087,6,530,1,0,0,0,9,2013,4829.2144
651,246393,344,1,1258,1,0,0,1,5,2015,8792.557
652,333826,116,1,764,1,0,0,0,2,2014,6410.678
653,273126,385,4,0,0,0,1,0,5,2013,138.11887
654,633257,139,2,402,1,0,0,0,7,2015,4964.5254
655,536436,837,3,274,1,1,0,0,3,2013,1972.9364
656,392807,151,6,642,1,0,0,0,3,2014,6325.871
657,9658,325,5,727,1,1,0,0,6,2015,7249.3164
658,672437,1096,7,0,0,0,0,0,2,2013,-44.99099
659,495729,255,5,595,1,1,0,0,7,2014,5833.7954
660,463735,916,6,581,1,0,0,0,7,2013,5396.538
661,639793,784,4,797,1,1,0,0,1,2014,7317.316
662,480953,632,5,807,1,0,0,0,2,2013,6678.908
663,410159,391,1,950,1,1,0,0,2,2013,10592.246
664,615202,398,2,615,1,1,0,0,2,2015,6296.323
665,293906,929,1,904,1,1,0,0,5,2014,9664.007
666,392923,294,1,946,1,0,0,0,2,2014,6510.069
667,196232,319,1,783,1,0,0,0,7,2014,7240.8364
668,596255,75,6,621,1,0,0,0,3,2015,6508.8916
669,549235,178,5,943,1,0,0,0,6,2013,8152.2163
670,230156,779,4,807,1,1,0,0,3,2013,6664.5273
671,597117,737,2,1077,1,1,0,0,11,2014,9277.466
672,685371,305,5,502,1,1,0,0,2,2014,4971.2036
673,646858,454,6,257,1,0,0,0,1,2014,2189.6836
674,251679,218,5,693,1,1,0,0,11,2013,5243.87
675,67256,820,3,1138,1,1,0,0,6,2013,11544.967
676,241647,898,1,1057,1,1,0,0,7,2013,11190.685
677,84242,125,4,1877,1,1,0,0,7,2014,14475.412
678,264455,829,4,808,1,1,0,0,10,2013,6850.1475
679,700950,451,6,482,1,0,0,0,6,2015,5351.339
680,466720,78,2,519,1,1,0,0,1,2015,4897.1055
681,220602,301,7,0,0,0,0,0,3,2015,-0.18676591
682,437208,781,2,670,1,0,0,0,2,2013,5078.2983
683,88172,255,3,698,1,1,0,1,7,2015,7322.6724
684,441975,450,7,0,0,0,0,0,11,2014,42.490536
685,66246,132,3,603,1,1,0,0,1,2015,6284.856
686,400714,704,2,1343,1,1,0,0,4,2014,12965.388
687,629670,956,4,512,1,0,0,0,11,2013,4216.64
688,354403,1105,1,425,1,0,0,1,10,2014,4115.9536
689,229713,395,5,583,1,1,0,0,5,2015,5748.796
690,392982,224,2,342,1,0,0,0,2,2013,3734.891
691,16858,291,6,456,1,0,0,0,3,2015,4291.177
692,201905,86,3,673,1,1,0,0,6,2013,5261.6235
693,53626,963,4,1106,1,0,0,0,5,2013,8733.514
694,475129,246,2,1058,1,1,0,0,2,2014,8819.749
695,504712,846,4,786,1,1,0,0,9,2013,7002.6484
696,600087,476,3,560,1,0,0,0,9,2014,4695.901
697,230229,773,1,921,1,1,0,0,6,2015,8975.975
698,675976,1108,2,1101,1,1,0,0,12,2013,12879.473
699,137686,147,1,1199,1,1,0,0,6,2014,12376.4375
700,582562,929,1,1015,1,0,0,0,8,2013,6575.6357
701,323476,619,5,483,1,1,0,0,5,2014,5065.088
702,136418,719,7,0,0,0,0,0,7,2015,21.636627
703,111652,131,5,614,1,1,0,0,11,2013,6062.247
704,678755,502,6,1380,1,0,0,0,5,2015,10154.369
705,67477,1006,1,766,1,0,0,0,7,2013,5323.6772
706,564828,120,2,558,1,0,0,0,8,2013,4675.034
707,570369,240,7,0,0,0,0,0,9,2014,-75.81478
708,123695,874,2,477,1,0,0,0,12,2014,4622.126
709,230390,190,1,695,1,0,0,0,9,2013,5840.6475
710,394879,790,7,0,0,0,0,0,3,2015,-23.49431
711,359641,1059,4,1106,1,1,0,0,6,2014,9063.751
712,413992,509,6,367,1,0,0,0,6,2013,3939.132
713,281975,1057,3,592,1,1,0,0,9,2014,6259.646
714,197809,990,3,528,1,1,0,0,1,2015,5762.216
715,383747,130,1,677,1,1,0,1,8,2014,7339.5547
716,337889,571,6,782,1,0,0,0,2,2015,10444.495
717,654060,675,2,521,1,1,0,0,2,2013,6177.7007
718,604564,424,6,811,1,0,0,0,5,2015,7375.739
719,174211,722,6,1081,1,0,0,0,1,2015,9451.165
720,197231,891,4,936,1,0,0,1,7,2014,6884.8545
721,514692,244,3,566,1,1,0,0,9,2014,5672.1167
722,15349,338,7,0,0,0,0,1,8,2014,61.411366
723,206461,532,1,1311,1,0,0,0,11,2013,10771.953
724,10577,762,1,431,1,1,0,1,8,2013,4546.9243
725,497421,523,2,1627,1,1,0,1,8,2014,14668.005
726,415599,947,5,1197,1,1,0,1,6,2014,8843.908
727,51571,584,2,325,1,0,0,1,8,2014,3409.0244
728,609730,456,4,1239,1,1,0,0,12,2014,11194.856
729,296632,905,1,1936,1,1,0,0,4,2013,15569.791
730,423520,186,6,399,1,0,0,0,2,2015,3951.0266
731,290548,798,4,984,1,1,1,0,6,2015,9669.55
732,419665,276,3,431,1,0,0,0,3,2015,4542.3667
733,420538,856,3,1001,1,0,0,1,1,2013,6959.4175
734,217544,538,2,542,1,0,0,0,1,2015,4345.2563
735,132638,904,7,0,0,0,0,0,2,2015,97.11901
736,161231,1093,5,921,1,1,0,1,8,2013,8705.433
737,60960,211,7,0,0,0,0,0,2,2013,-29.380537
738,669836,1073,1,868,1,1,0,0,1,2015,8503.871
739,468622,1092,7,0,0,0,0,0,3,2015,28.008411
740,305160,641,4,439,1,0,0,1,7,2013,3455.6448
741,2335,835,3,693,1,1,0,0,2,2014,6569.2456
742,3194,87,7,0,0,0,0,0,12,2013,-56.496193
743,412316,979,5,642,1,1,0,0,7,2014,6419.249
744,98287,295,1,786,1,1,0,0,5,2015,8526.311
745,695502,1103,2,459,1,1,0,0,6,2014,6108.9556
746,630407,155,4,571,1,1,0,1,8,2013,6441.3076
747,571087,744,3,820,1,1,0,0,5,2015,8464.09
748,432742,93,4,634,1,1,0,1,7,2014,6729.0435
749,71057,753,3,756,1,1,0,0,4,2013,7384.5586
750,256949,904,7,0,0,0,0,0,9,2013,103.88732
751,497297,980,1,801,1,1,0,0,11,2013,10256.102
752,362059,1081,2,786,1,1,0,0,5,2015,9390.874
753,114603,581,2,521,1,0,0,0,6,2015,4346.3687
754,537324,23,7,0,0,0,0,0,1,2013,1.0545534
755,302542,1095,5,676,1,1,0,0,10,2013,5150.6533
756,477958,844,3,664,1,1,0,0,6,2015,6560.6016
757,372155,343,1,572,1,0,0,0,5,2014,4869.0005
758,497614,714,2,364,1,1,0,0,12,2013,5768.824
759,115863,397,1,1027,1,1,0,0,7,2013,9769.004
760,536522,967,2,1075,1,1,0,1,8,2014,10064.557
761,60343,188,5,370,1,0,0,1,1,2013,3696.3696
762,150664,302,1,276,1,0,0,0,6,2015,3015.34
763,7299,281,6,683,1,0,0,0,8,2013,5692.045
764,114384,684,6,731,1,0,0,0,8,2013,7314.4004
765,693342,690,1,1007,1,1,0,1,3,2015,11442.072
766,547500,357,4,946,1,1,0,0,4,2013,8067.0405
767,24623,1071,3,748,1,1,0,0,5,2014,7066.3286
768,664784,961,5,0,0,1,1,0,10,2014,26.740694
769,337487,155,4,0,0,1,1,1,6,2015,35.521328
770,670167,730,5,1429,1,1,0,0,5,2013,13061.83
771,224544,172,2,881,1,1,0,0,2,2015,7602.7983
772,108066,310,2,780,1,1,0,0,9,2013,8772.027
773,694229,913,6,1103,1,0,0,0,4,2014,8337.088
774,234270,544,3,2176,1,1,0,0,1,2013,16950.914
775,172277,1000,2,893,1,1,0,0,3,2013,11317.854
776,562833,16,1,1070,1,1,0,0,4,2015,10644.601
777,467388,1026,1,1630,1,1,0,0,2,2013,15982.336
778,481994,568,7,0,0,0,0,1,4,2014,-3.7077708
779,74511,897,2,281,1,0,0,0,3,2015,2648.5466
780,180279,515,5,887,1,1,0,0,9,2014,8759.319
781,563513,600,1,726,1,1,0,0,9,2014,7848.925
782,673266,413,5,936,1,0,0,0,4,2014,7885.1426
783,361359,233,5,1064,1,1,0,0,4,2015,10547.613
784,570560,594,2,489,1,1,0,0,7,2015,5305.0073
785,429539,239,2,603,1,1,0,0,12,2014,6510.704
786,549400,390,6,886,1,0,0,0,6,2015,8338.851
787,150021,100,3,853,1,1,0,1,8,2013,8572.46
788,696001,360,5,886,1,1,0,1,10,2013,7509.398
789,441003,1084,4,827,1,0,0,0,12,2013,6996.5557
790,704418,525,4,1058,1,1,0,0,12,2013,12366.51
791,230374,1042,2,586,1,1,0,0,9,2014,4935.514
792,538264,734,5,850,1,1,0,0,5,2013,8723.228
793,287032,686,5,695,1,0,0,1,4,2015,6660.524
794,347925,474,5,810,1,1,0,1,10,2013,6988.3125
795,565729,1089,4,1343,1,1,0,0,4,2015,14298.153
796,622490,448,6,490,1,0,0,0,6,2013,4935.6245
797,87673,349,6,807,1,0,0,0,1,2015,8460.094
798,678101,943,7,0,0,0,0,0,7,2014,54.50488
799,523800,358,6,1247,1,0,0,0,3,2013,10643.219
800,148824,820,5,1186,1,1,0,0,10,2013,12623.469
801,214350,560,5,1511,1,0,0,1,8,2014,11624.025
802,24194,1062,5,514,1,0,0,1,7,2013,4251.9697
803,622560,849,1,1038,1,1,0,0,9,2013,10321.03
804,412622,1095,5,887,1,1,0,0,12,2013,8827.08
805,393964,694,3,621,1,0,0,0,7,2013,5858.41
806,499205,205,3,823,1,1,0,1,10,2014,6861.3228
807,197329,573,7,0,0,0,0,0,2,2013,28.7791
808,343824,804,5,416,1,0,0,0,1,2013,4386.021
809,609826,856,3,952,1,1,0,0,1,2013,7187.326
810,339822,252,3,709,1,0,0,0,1,2013,7235.8276
811,74602,457,3,410,1,1,0,0,5,2014,5570.522
812,449064,665,6,753,1,0,0,0,3,2015,6557.333
813,102407,422,3,494,1,1,0,0,3,2013,4925.083
814,259790,57,1,844,1,0,0,0,2,2013,7390.608
815,18737,125,2,1818,1,1,0,1,7,2013,14448.584
816,136994,947,4,997,1,1,0,1,9,2014,7374.073
817,225299,279,7,0,0,0,0,0,9,2013,27.735437
818,230115,156,3,702,1,1,0,1,2,2015,7854.066
819,395685,869,7,0,0,0,0,0,6,2014,-3.694828
820,587529,234,3,1147,1,1,0,0,12,2013,12057.763
821,184611,123,1,1314,1,1,0,0,3,2014,12198.741
822,31771,640,5,950,1,1,0,0,3,2014,12047.14
823,640775,110,1,581,1,0,0,0,1,2013,4875.745
824,507006,733,1,3555,1,1,0,1,10,2014,15867.647
825,134574,808,2,606,1,0,0,0,5,2015,6819.9663
826,221934,914,1,1406,1,1,0,0,9,2013,13321.497
827,297296,393,3,474,1,0,0,1,1,2013,4388.2026
828,382099,902,7,0,0,0,0,0,1,2014,57.223614
829,552080,441,4,533,1,0,0,0,2,2014,4639.312
830,140685,391,7,0,0,0,0,0,9,2013,-127.93958
831,419236,798,5,984,1,1,0,0,1,2013,8965.781
832,672815,798,6,343,1,0,0,0,8,2013,3090.3713
833,136295,637,2,648,1,1,0,1,3,2015,9181.385
834,625267,621,2,745,1,0,0,1,10,2014,5767.644
835,703298,44,1,835,1,1,0,1,2,2015,8672.04
836,595487,1008,1,888,1,1,0,0,1,2013,7871.342
837,515101,868,2,614,1,1,0,0,11,2013,8535.187
838,702585,695,1,432,1,0,0,0,5,2014,4514.262
839,598063,107,4,796,1,0,0,1,6,2013,7488.815
840,619523,916,7,0,0,0,0,0,5,2014,-50.21941
841,306390,554,6,440,1,0,0,0,3,2014,3787.7598
842,435450,319,7,0,0,0,0,0,4,2013,-5.268221
843,150532,448,5,661,1,0,0,1,7,2015,5991.0063
844,403221,886,4,650,1,1,0,0,10,2013,6531.612
845,703213,86,7,0,0,0,0,0,7,2015,27.411367
846,243491,955,1,500,1,1,0,0,1,2013,5178.892
847,522874,480,4,553,1,0,0,0,8,2013,4242.7505
848,455877,522,7,0,0,0,0,0,9,2013,14.780475
849,652038,498,1,888,1,0,0,0,2,2014,5930.0464
850,559612,989,6,401,1,0,0,0,7,2013,3454.9236
851,502957,170,4,459,1,1,0,0,1,2014,4753.922
852,207079,864,7,0,0,0,0,0,8,2014,43.84603
853,701479,506,3,1082,1,1,0,0,3,2014,10066.342
854,378895,512,7,1385,1,0,0,0,2,2015,7597.426
855,39102,901,4,707,1,0,0,1,1,2014,7757.852
856,189980,624,6,510,1,0,0,0,12,2014,5153.2017
857,55627,136,1,539,1,1,0,0,4,2015,7942.2773
858,440244,854,6,914,1,0,0,0,11,2013,7619.448
859,393373,806,1,0,0,1,1,0,1,2014,92.527916
860,168711,1085,2,704,1,0,0,0,3,2013,5647.881
861,426376,1068,4,434,1,1,0,0,4,2015,5366.9365
862,550128,770,4,819,1,1,0,0,3,2015,7835.7915
863,428101,884,5,733,1,1,0,0,10,2013,7204.7383
864,111192,95,5,1005,1,1,0,0,9,2013,8839.338
865,682264,480,3,619,1,0,0,0,3,2013,4603.599
866,635668,448,3,653,1,0,0,1,4,2014,5614.625
867,443107,750,2,283,1,0,0,0,2,2013,2978.335
868,700963,444,4,1350,1,1,0,1,8,2013,11464.637
869,676824,653,5,594,1,1,0,0,9,2013,6203.6064
870,626155,284,1,376,1,0,0,1,8,2013,3941.3054
871,4710,439,4,914,1,1,0,0,1,2014,7582.277
872,338712,800,3,567,1,1,0,0,7,2013,6335.601
873,623230,799,4,805,1,0,0,0,11,2014,7609.4287
874,351337,280,3,446,1,0,0,1,4,2013,4623.6216
875,289360,617,5,578,1,1,0,1,2,2013,6968.393
876,67026,634,2,717,1,0,0,0,12,2013,6455.6
877,574873,746,6,427,1,0,0,0,10,2013,4251.6885
878,380873,233,3,972,1,0,0,0,2,2013,7984.0654
879,266763,1,4,722,1,1,0,1,4,2015,7347.74
880,547057,189,4,801,1,0,0,0,7,2014,6614.1216
881,412019,465,1,648,1,1,0,1,10,2014,7000.9077
882,385076,74,2,1025,1,1,0,0,6,2014,9320.062
883,356595,1072,1,675,1,0,0,0,5,2015,5870.1753
884,438458,928,2,503,1,0,0,0,1,2014,4340.0176
885,197609,59,1,788,1,1,0,1,10,2013,8283.193
886,15762,545,5,1225,1,1,0,0,12,2014,14078.751
887,39782,697,3,948,1,1,0,1,7,2015,9995.466
888,94951,135,3,500,1,1,0,0,5,2015,5575.429
889,580011,57,4,948,1,0,0,0,11,2013,9733.858
890,348407,695,1,445,1,0,0,0,1,2013,4294.278
891,565276,236,2,1050,1,1,0,0,6,2014,10588.222
892,410520,1049,5,731,1,1,0,1,8,2013,6462.4087
893,246893,291,6,560,1,0,0,0,11,2013,5419.674
894,488464,569,3,714,1,1,0,0,5,2014,5424.795
895,467354,288,3,333,1,0,0,0,11,2013,3776.9192
896,391296,9,7,0,0,0,0,0,6,2014,-8.516686
897,255552,183,5,706,1,1,0,0,6,2013,7250.316
898,128134,947,1,1241,1,1,0,0,4,2013,8844.82
899,509447,803,5,556,1,1,0,0,4,2013,6551.518
900,3170,748,4,0,0,0,1,0,5,2014,-19.07995
901,394679,534,3,472,1,1,0,0,4,2014,6344.4062
902,682427,1067,3,469,1,1,0,0,11,2013,5801.244
903,222060,32,6,289,1,0,0,0,2,2014,2319.4517
904,246137,370,7,0,0,0,0,0,10,2013,28.489138
905,512513,985,1,720,1,0,0,1,8,2013,5753.353
906,244585,306,6,331,1,0,0,0,2,2015,3053.2366
907,615326,542,5,567,1,1,0,0,5,2015,6488.748
908,426811,518,2,408,1,0,0,0,6,2013,3991.4023
909,151417,346,3,686,1,1,0,0,5,2013,7651.6196
910,271324,622,7,0,0,0,0,0,8,2014,-48.059334
911,573860,298,6,1001,1,0,0,0,3,2013,8728.91
912,81535,119,4,576,1,0,0,0,6,2014,5075.429
913,688138,43,7,0,0,0,0,0,12,2013,31.675222
914,559815,445,4,1242,1,0,0,0,3,2014,7395.845
915,134732,507,6,813,1,0,0,0,11,2013,8002.608
916,322997,233,5,1025,1,1,0,0,9,2014,9960.333
917,42822,350,5,500,1,0,0,0,4,2014,5513.314
918,626188,256,6,1428,1,0,0,0,1,2014,10254.23
919,266689,852,6,433,1,0,0,0,9,2013,4038.1265
920,43158,436,7,0,0,0,0,0,11,2013,-32.71761
921,82019,827,4,1021,1,1,0,0,2,2013,8574.057
922,616029,522,4,727,1,1,0,0,9,2013,8154.902
923,707644,1054,7,0,0,0,0,0,11,2013,51.280483
924,39859,430,3,555,1,0,0,0,1,2014,5802.283
925,602329,687,7,0,0,0,0,0,5,2015,-20.214922
926,631180,634,3,704,1,1,0,0,11,2014,7355.0547
927,140558,750,3,281,1,0,0,1,8,2013,3048.5437
928,170717,1074,7,0,0,0,0,0,9,2014,-46.8649
929,531717,171,2,973,1,1,0,0,3,2015,10406.214
930,227681,913,2,1593,1,1,0,1,8,2013,13296.429
931,174572,685,4,504,1,0,0,1,1,2014,4759.2466
932,300906,236,4,733,1,0,0,0,6,2014,6760.469
933,155010,399,7,0,0,0,0,0,1,2015,-42.237526
934,648999,905,2,2005,1,1,0,0,12,2013,16967.902
935,690054,192,7,0,0,0,0,0,6,2015,31.115824
936,27358,100,1,622,1,0,0,0,2,2015,5904.487
